Unique_ID	Experiment_ID	TF_Entrez_ID	Target_Entrez_ID	TF_Gene_Name	Target_Gene_Name	PubMed_ID	Experiment_Type	Context_Type	Cell_Type	Cell_Name	Age	Notes	Already in one of the sub-sheets?	Date	Curator	Peer Check
4020	EXP_3918	21380	22627	Tbx1	Ywhae	22982415	TF Perturbation	Primary Tissue	UBERON:0000922	embryo	E10.5		YES	2022.04.07	Taylor	
4021	EXP_3919	21380	14165	Tbx1	Fgf10	15175244	TF-Reporter	Cell Line	CLO:0002597	COS-7 cells	Not Applicable		YES	2022.04.07	Taylor	
4022	EXP_3920	21388	14165	Tbx5	Fgf10	15175244	TF-Reporter	Cell Line	CLO:0002597	COS-7 cells	Not Applicable		YES	2022.04.07	Taylor	
4023	EXP_3921	21380	14165	Tbx1	Fgf10	15175244	TF Perturbation	Primary Tissue	UBERON:0000922	embryo	E10.25		YES	2022.04.07	Taylor	
4024	EXP_3922	21380	14179	Tbx1	Fgf8	20214979	TF Perturbation	Primary Tissue	UBERON:0012316	palate	E13.5		YES	2022.04.07	Taylor	
4025	EXP_3923	21380	14165	Tbx1	Fgf10	20214979	TF Perturbation	Primary Tissue	UBERON:0012316	palate	E13.5		YES	2022.04.07	Taylor	
4026	EXP_3924	21380	21809	Tbx1	Tgfb3	20214979	TF Perturbation	Primary Tissue	UBERON:0012316	palate	E13.5		YES	2022.04.07	Taylor	
4027	EXP_3925	7528	8200	YY1	GDF5	22929025	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.07	Joey	
4028	EXP_3926	7528	8200	YY1	GDF5	22929025	TF-Reporter	Cell Line	EFO:0002234	MG63 cells	Not Applicable		YES	2022.04.07	Joey	
4029	EXP_3927	7528	8200	YY1	GDF5	22929025	TF-Reporter	Cell Line	CLO:0009210	SW1353 cells	Not Applicable		YES	2022.04.07	Joey	
4030	EXP_3928	4899	1337	NRF1	COX6A1	10773445	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.07	Joey	
4031	EXP_3929	2551	1337	GABPA	COX6A1	10773445	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.07	Joey	
4032	EXP_3930	7528	1337	YY1	COX6A1	10773445	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.07	Joey	
4033	EXP_3931	3172	1811	HNF4A	SLC26A3	17761837	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.07	Joey	
4034	EXP_3932	7528	1811	YY1	SLC26A3	17761837	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.07	Joey	
4035	EXP_3933	3458	1811	IFNG	SLC26A3	17761837	TF Perturbation	Cell Line	CLO:0002172	Caco-2 cells	Not Applicable		YES	2022.04.07	Joey	
4036	EXP_3934	3458	1811	IFNG	SLC26A3	17761837	TF-Reporter	Cell Line	CLO:0002172	Caco-2 cells	Not Applicable		YES	2022.04.07	Joey	
4037	EXP_3935	22658	15978	Pcgf2	Ifng	21624129	TF Perturbation	Primary cell	CL:0000545	Th1 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4038	EXP_3936	22658	21926	Pcgf2	Tnf	21624129	TF Perturbation	Primary cell	CL:0000545	Th1 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4039	EXP_3937	22658	19360	Pcgf2	Rad50	21624129	TF Perturbation	Primary cell	CL:0000545	Th1 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4040	EXP_3938	22658	15404	Pcgf2	Hoxa7	21624129	TF Perturbation	Primary cell	CL:0000545	Th1 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4041	EXP_3939	22658	16189	Pcgf2	Il4	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4042	EXP_3940	22658	16153	Pcgf2	Il10	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4043	EXP_3941	22658	16191	Pcgf2	Il5	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4044	EXP_3942	22658	16163	Pcgf2	Il13	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4045	EXP_3943	22658	14462	Pcgf2	Gata3	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4046	EXP_3944	22658	15404	Pcgf2	Hoxa7	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4047	EXP_3945	22658	15404	Pcgf2	Hoxa7	21624129	TF-DNA Binding	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4048	EXP_3946	22658	15404	Pcgf2	Hoxa7	21624129	TF-DNA Binding	Primary cell	CL:0000545	Th1 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4049	EXP_3947	22658	57765	Pcgf2	Tbx21	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4050	EXP_3948	22658	57765	Pcgf2	Tbx21	21624129	TF-DNA Binding	Primary cell	CL:0000545	Th1 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4051	EXP_3949	22658	57765	Pcgf2	Tbx21	21624129	TF-DNA Binding	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4052	EXP_3950	22658	14462	Pcgf2	Gata3	21624129	TF-DNA Binding	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4053	EXP_3951	14056	16189	Ezh2	Il4	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4054	EXP_3952	13626	15978	Eed	Ifng	21624129	TF Perturbation	Primary cell	CL:0000545	Th1 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4055	EXP_3953	13626	15404	Eed	Hoxa7	21624129	TF Perturbation	Primary cell	CL:0000545	Th1 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4056	EXP_3954	13626	16189	Eed	Il4	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4057	EXP_3955	13626	15404	Eed	Hoxa7	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4058	EXP_3956	19821	15978	Rnf2	Ifng	21624129	TF Perturbation	Primary cell	CL:0000545	Th1 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4059	EXP_3957	19821	16189	Rnf2	Il4	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4060	EXP_3958	19821	15404	Rnf2	Hoxa7	21624129	TF Perturbation	Primary cell	CL:0000545	Th1 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4061	EXP_3959	19821	15404	Rnf2	Hoxa7	21624129	TF Perturbation	Primary cell	CL:0000546	Th2 cells	3 - 4 weeks		YES	2022.04.11	Joey	
4062	EXP_3960	22658	15978	Pcgf2	Ifng	21624129	TF-DNA Binding	Cell Line	AR-5 cells	AR-5 cells	Not Applicable		YES	2022.04.11	Joey	
4063	EXP_3961	22658	16189	Pcgf2	Il4	21624129	TF-DNA Binding	Cell Line	CLO:0002659	D10.G4.1 cell	Not Applicable		YES	2022.04.11	Joey	
4064	EXP_3962	22658	15978	Pcgf2	Ifng	21624129	TF Perturbation	Cell Line	AR-5 cells	AR-5 cells	Not Applicable		YES	2022.04.11	Joey	
4065	EXP_3963	22658	16189	Pcgf2	Il4	21624129	TF Perturbation	Cell Line	CLO:0002659	D10.G4.1 cell	Not Applicable		YES	2022.04.11	Joey	
4066	EXP_3964	22658	14462	Pcgf2	Gata3	21624129	TF Perturbation	Cell Line	CLO:0002659	D10.G4.1 cell	Not Applicable		YES	2022.04.11	Joey	
4067	EXP_3965	14056	15978	Ezh2	Ifng	21624129	TF-DNA Binding	Cell Line	AR-5 cells	AR-5 cells	Not Applicable		YES	2022.04.11	Joey	
4068	EXP_3966	14056	16189	Ezh2	Il4	21624129	TF-DNA Binding	Cell Line	CLO:0002659	D10.G4.1 cell	Not Applicable		YES	2022.04.11	Joey	
4069	EXP_3967	14056	15978	Ezh2	Ifng	21624129	TF Perturbation	Cell Line	AR-5 cells	AR-5 cells	Not Applicable		YES	2022.04.11	Joey	
4070	EXP_3968	14056	16189	Ezh2	Il4	21624129	TF Perturbation	Cell Line	CLO:0002659	D10.G4.1 cell	Not Applicable		YES	2022.04.11	Joey	
4071	EXP_3969	22658	57765	Pcgf2	Tbx21	21624129	TF Perturbation	Cell Line	AR-5 cells	AR-5 cells	Not Applicable		YES	2022.04.11	Joey	
4072	EXP_3970	22632	14455	Yy1	Gas5	31278927	TF Perturbation	Primary cell	CL:0000540	neurons	P2		YES	2022.04.12	Joey	
4073	EXP_3971	22632	14455	Yy1	Gas5	31278927	TF Perturbation	Primary cell	CL:0000540	neurons	P2		YES	2022.04.12	Joey	
4074	EXP_3972	22632	14455	Yy1	Gas5	31278927	TF-Reporter	Cell Line	CLO:0037372	HEK293T cells	Not Applicable		YES	2022.04.12	Joey	
4075	EXP_3973	22632	14455	Yy1	Gas5	31278927	TF-DNA Binding	Primary cell	CL:0000540	neurons	P2		YES	2022.04.12	Joey	
4076	EXP_3974	22632	170768	Yy1	Pfkfb3	31278927	TF Perturbation	Primary cell	CL:0000540	neurons	P2		YES	2022.04.12	Joey	
4077	EXP_3975	14455	170768	Gas5	Pfkfb3	31278927	TF Perturbation	Primary cell	CL:0000540	neurons	P2		YES	2022.04.12	Joey	
4078	EXP_3976	22632	170768	Yy1	Pfkfb3	31278927	TF Perturbation	Primary cell	CL:0000540	neurons	P2		YES	2022.04.12	Joey	
4079	EXP_3977	14455	170768	Gas5	Pfkfb3	31278927	TF Perturbation	Primary cell	CL:0000540	neurons	P2		YES	2022.04.12	Joey	
4080	EXP_3978	22632	170768	Yy1	Pfkfb3	31278927	TF-Reporter	Cell Line	CLO:0037372	HEK293T cells	Not Applicable		YES	2022.04.12	Joey	
4081	EXP_3979	14455	170768	Gas5	Pfkfb3	31278927	TF-Reporter	Cell Line	CLO:0037372	HEK293T cells	Not Applicable		YES	2022.04.12	Joey	
4082	EXP_3980	22632	170768	Yy1	Pfkfb3	31278927	TF-DNA Binding	Primary cell	CL:0000540	neurons	P2		YES	2022.04.12	Joey	
4083	EXP_3981	14455	170768	Gas5	Pfkfb3	31278927	TF-DNA Binding	Primary cell	CL:0000540	neurons	P2		YES	2022.04.12	Joey	
4084	EXP_3982	22632	14160	Yy1	Lgr5	24821761	TF Perturbation	Primary Tissue	UBERON:0001277	intestinal epithelium	Unknown		YES	2022.04.12	Joey	
4085	EXP_3983	22632	380924	Yy1	Olfm4	24821761	TF Perturbation	Primary Tissue	UBERON:0001277	intestinal epithelium	Unknown		YES	2022.04.12	Joey	
4086	EXP_3984	22632	64074	Yy1	Smoc2	24821761	TF Perturbation	Primary Tissue	UBERON:0001277	intestinal epithelium	Unknown		YES	2022.04.12	Joey	
4087	EXP_3985	22632	17690	Yy1	Msi1	24821761	TF Perturbation	Primary Tissue	UBERON:0001277	intestinal epithelium	Unknown		YES	2022.04.12	Joey	
4088	EXP_3986	7528	135	YY1	ADORA2A	20666933	TF-DNA Binding	Cell Line	CLO:0009015	SH-SY5Y cells	Not Applicable		YES	2022.04.12	Joey	
4089	EXP_3987	7707	135	ZNF148	ADORA2A	20666933	TF Perturbation	Cell Line	CLO:0009015	SH-SY5Y cells	Not Applicable		YES	2022.04.12	Joey	
4090	EXP_3988	7707	135	ZNF148	ADORA2A	20666933	TF-DNA Binding	Cell Line	CLO:0009015	SH-SY5Y cells	Not Applicable		YES	2022.04.12	Joey	
4091	EXP_3989	7528	2353	YY1	FOS	20666933	TF-DNA Binding	Cell Line	CLO:0009015	SH-SY5Y cells	Not Applicable		YES	2022.04.12	Joey	
4092	EXP_3990	22632	15977	Yy1	Ifnb1	16954376	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.13	Joey	
4093	EXP_3991	15361	15977	Hmga1	Ifnb1	16954376	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.13	Joey	
4094	EXP_3992	22632	15977	Yy1	Ifnb1	16954376	TF-DNA Binding	Cell Line	CLO:0007219	L929 cells	Not Applicable		YES	2022.04.13	Joey	
4095	EXP_3993	12914	15977	Crebbp	Ifnb1	16954376	TF-DNA Binding	Cell Line	CLO:0007219	L929 cells	Not Applicable	after virus infection	YES	2022.04.13	Joey	
4096	EXP_3994	54131	15977	Irf3	Ifnb1	16954376	TF-DNA Binding	Cell Line	CLO:0007219	L929 cells	Not Applicable	binding enhanced after virus infection	YES	2022.04.13	Joey	
4097	EXP_3995	54131	15977	Irf3	Ifnb1	16954376	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.13	Joey	
4098	EXP_3996	6722	1080	SRF	CFTR	16170155	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.13	Joey	
4099	EXP_3997	20807	12638	Srf	Cftr	16170155	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.13	Joey	
4100	EXP_3998	6722	1080	SRF	CFTR	16170155	TF-DNA Binding	Cell Line	EFO:0001089	BEAS-2B cells	Not Applicable		YES	2022.04.13	Joey	
4101	EXP_3999	6722	1080	SRF	CFTR	16170155	TF-DNA Binding	Cell Line	CLO:0001601	A549 cells	Not Applicable		YES	2022.04.13	Joey	
4102	EXP_4000	60	1080	ACTB	CFTR	16170155	TF-DNA Binding	Cell Line	EFO:0001089	BEAS-2B cells	Not Applicable		YES	2022.04.13	Joey	
4103	EXP_4001	60	1080	ACTB	CFTR	16170155	TF-DNA Binding	Cell Line	CLO:0001601	A549 cells	Not Applicable		YES	2022.04.13	Joey	
4104	EXP_4002	6722	1080	SRF	CFTR	16170155	TF-Reporter	Cell Line	EFO:0001089	BEAS-2B cells	Not Applicable		YES	2022.04.13	Joey	
4105	EXP_4003	7528	1080	YY1	CFTR	16170155	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.13	Joey	
4106	EXP_4004	7528	1080	YY1	CFTR	16170155	TF-Reporter	Cell Line	EFO:0001089	BEAS-2B cells	Not Applicable		YES	2022.04.13	Joey	
4107	EXP_4005	7528	6834	YY1	SURF1	7607503	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.13	Joey	
4108	EXP_4006	7528	6835	YY1	SURF2	7607503	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.04.13	Joey	
4109	EXP_4007	7020	2064	TFAP2A	ERBB2	18218085	TF Perturbation	Cell Line	CLO:0002042	BT-474 cells	Not Applicable		YES	2022.04.13	Joey	
4110	EXP_4008	7022	2064	TFAP2C	ERBB2	18218085	TF Perturbation	Cell Line	CLO:0002042	BT-474 cells	Not Applicable		YES	2022.04.13	Joey	
4111	EXP_4009	4261	3122	CIITA	HLA-DRA	19280058	TF-Reporter	Primary Tissue	UBERON:0002107	liver	Unknown		YES	2022.04.14	Joey	
4112	EXP_4010	5451	3122	POU2F1	HLA-DRA	19280058	TF-Reporter	Cell Line	CLO:0001421	5637 cells	Not Applicable		YES	2022.04.14	Joey	
4113	EXP_4011	5925	3122	RB1	HLA-DRA	19280058	TF-Reporter	Cell Line	CLO:0001421	5637 cells	Not Applicable		YES	2022.04.14	Joey	
4114	EXP_4012	5989	3123	RFX1	HLA-DRB1	19280058	TF-Reporter	Cell Line	CLO:0001421	5637 cells	Not Applicable		YES	2022.04.14	Joey	
4115	EXP_4013	22632	18823	Yy1	Plp1	17640524	TF Perturbation	Primary Tissue	UBERON:0000955	brain	P18		YES	2022.04.14	Joey	
4116	EXP_4014	22632	17136	Yy1	Mag	17640524	TF Perturbation	Primary Tissue	UBERON:0000955	brain	P18		YES	2022.04.14	Joey	
4117	EXP_4015	22632	22239	Yy1	Ugt8a	17640524	TF Perturbation	Primary Tissue	UBERON:0000955	brain	P18		YES	2022.04.14	Joey	
4118	EXP_4016	22632	18823	Yy1	Plp1	17640524	TF-Reporter	Cell Line	Oli-neu cells	Oli-neu cells	Not Applicable	differentiating conditions	YES	2022.04.19	Joey	
4119	EXP_4017	22632	22239	Yy1	Ugt8a	17640524	TF-Reporter	Cell Line	Oli-neu cells	Oli-neu cells	Not Applicable	differentiating conditions	YES	2022.04.19	Joey	
4120	EXP_4018	22632	17196	Yy1	Mbp	17640524	TF-Reporter	Cell Line	Oli-neu cells	Oli-neu cells	Not Applicable	differentiating conditions	YES	2022.04.19	Joey	
4121	EXP_4019	22632	21416	Yy1	Tcf7l2	17640524	TF Perturbation	Primary Tissue	UBERON:0000955	brain	P2		YES	2022.04.19	Joey	
4122	EXP_4020	22632	15904	Yy1	Id4	17640524	TF Perturbation	Primary Tissue	UBERON:0000955	brain	P2		YES	2022.04.19	Joey	
4123	EXP_4021	22632	20666	Yy1	Sox11	17640524	TF Perturbation	Primary Tissue	UBERON:0000955	brain	P2		YES	2022.04.19	Joey	
4124	EXP_4022	22632	21416	Yy1	Tcf7l2	17640524	TF Perturbation	Primary cell	CL:0002453	oligodendrocyte precursor cell	P1		YES	2022.04.19	Joey	
4125	EXP_4023	22632	15904	Yy1	Id4	17640524	TF Perturbation	Primary Cell	CL:0002453	oligodendrocyte precursor cell	P1		YES	2022.04.19	Joey	
4126	EXP_4024	21416	17196	Tcf7l2	Mbp	17640524	TF-Reporter	Cell Line	Oli-neu cells	Oli-neu cells	Not Applicable		YES	2022.04.19	Joey	
4127	EXP_4025	21416	22239	Tcf7l2	Ugt8a	17640524	TF-Reporter	Cell Line	Oli-neu cells	Oli-neu cells	Not Applicable		YES	2022.04.19	Joey	
4128	EXP_4026	22632	21416	Yy1	Tcf7l2	17640524	TF Perturbation	Primary Cell	CL:0000128	oligodendrocyte	P1		YES	2022.04.19	Joey	
4129	EXP_4027	22632	15904	Yy1	Id4	17640524	TF Perturbation	Primary Cell	CL:0000128	oligodendrocyte	P1		YES	2022.04.19	Joey	
4130	EXP_4028	22632	21416	Yy1	Tcf7l2	17640524	TF-DNA Binding	Primary Cell	CL:0002453	oligodendrocyte precursor cell	P1		YES	2022.04.19	Joey	
4131	EXP_4029	433759	21416	Hdac1	Tcf7l2	17640524	TF-DNA Binding	Primary Cell	CL:0002453	oligodendrocyte precursor cell	P1		YES	2022.04.19	Joey	
4132	EXP_4030	22632	21416	Yy1	Tcf7l2	17640524	TF-DNA Binding	Primary Cell	CL:0000128	oligodendrocyte	P1		YES	2022.04.19	Joey	
4133	EXP_4031	433759	21416	Hdac1	Tcf7l2	17640524	TF-DNA Binding	Primary Cell	CL:0000128	oligodendrocyte	P1		YES	2022.04.19	Joey	
4134	EXP_4032	22632	15904	Yy1	Id4	17640524	TF-DNA Binding	Primary Cell	CL:0002453	oligodendrocyte precursor cell	P1		YES	2022.04.19	Joey	
4135	EXP_4033	433759	15904	Hdac1	Id4	17640524	TF-DNA Binding	Primary Cell	CL:0002453	oligodendrocyte precursor cell	P1		YES	2022.04.19	Joey	
4136	EXP_4034	22632	15904	Yy1	Id4	17640524	TF-DNA Binding	Primary Cell	CL:0000128	oligodendrocyte	P1		YES	2022.04.19	Joey	
4137	EXP_4035	433759	15904	Hdac1	Id4	17640524	TF-DNA Binding	Primary Cell	CL:0000128	oligodendrocyte	P1		YES	2022.04.19	Joey	
4140	EXP_4038	6899	54567	TBX1	DLL4	23945394	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4141	EXP_4039	6899	54567	TBX1	DLL4	23945394	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4142	EXP_4040	6899	219699	TBX1	UNC5B	23945394	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4143	EXP_4041	6899	441478	TBX1	NRARP	23945394	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4144	EXP_4042	6899	2324	TBX1	FLT4	23945394	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4145	EXP_4043	6899	3791	TBX1	KDR	23945394	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4146	EXP_4044	6899	4851	TBX1	NOTCH1	23945394	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4147	EXP_4045	21380	54485	Tbx1	Dll4	23945394	TF Perturbation	Primary Cell	CL:2000044	brain endothelial cell	P240		YES	2022.04.19	Taylor	
4148	EXP_4046	21380	15213	Tbx1	Hey1	23945394	TF Perturbation	Primary Cell	CL:2000044	brain endothelial cell	P240		YES	2022.04.19	Taylor	
4149	EXP_4047	21380	67122	Tbx1	Nrarp	23945394	TF Perturbation	Primary Cell	CL:2000044	brain endothelial cell	P240		YES	2022.04.19	Taylor	
4150	EXP_4048	21380	14257	Tbx1	Flt4	23945394	TF Perturbation	Primary Cell	CL:2000044	brain endothelial cell	P240		YES	2022.04.19	Taylor	
4151	EXP_4049	21380	18128	Tbx1	Notch1	23945394	TF Perturbation	Primary Cell	CL:2000044	brain endothelial cell	P240		YES	2022.04.19	Taylor	
4152	EXP_4050	21380	16542	Tbx1	Kdr	23945394	TF Perturbation	Primary Cell	CL:2000044	brain endothelial cell	P240		YES	2022.04.19	Taylor	
4153	EXP_4051	6899	54567	TBX1	DLL4	23945394	TF-DNA Binding	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4154	EXP_4052	6899	54567	TBX1	DLL4	23945394	TF-Reporter	Cell Line	CLO:0007017	JEG-3 cells	Not Applicable		YES	2022.04.19	Taylor	
4155	EXP_4053	170765	21380	Ripply3	Tbx1	21177346	TF-Reporter	Cell Line	CLO:0002597	COS-7 cells	Not Applicable		YES	2022.04.19	Taylor	
4156	EXP_4054	21380	21380	Tbx1	Tbx1	21177346	TF-Reporter	Cell Line	CLO:0002597	COS-7 cells	Not Applicable		YES	2022.04.19	Taylor	
4157	EXP_4055	21380	18511	Tbx1	Pax9	21177346	TF-Reporter	Cell Line	CLO:0002597	COS-7 cells	Not Applicable		YES	2022.04.19	Taylor	
4158	EXP_4056	170765	18511	Ripply3	Pax9	21177346	TF-Reporter	Cell Line	CLO:0002597	COS-7 cells	Not Applicable		YES	2022.04.19	Taylor	
4159	EXP_4057	170765	18511	Ripply3	Pax9	21177346	TF Perturbation	Organism Part	UBERON:0000922	embryo	E9.25-10		YES	2022.04.19	Taylor	
4160	EXP_4058	6899	2324	TBX1	FLT4	20439995	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4161	EXP_4059	6899	10630	TBX1	PDPN	20439995	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4162	EXP_4060	6899	2277	TBX1	VEGFD	20439995	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4163	EXP_4061	6899	3479	TBX1	IGF1	20439995	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4164	EXP_4062	6899	2324	TBX1	FLT4	20439995	TF Perturbation	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4165	EXP_4063	6899	2324	TBX1	FLT4	20439995	TF Perturbation	Cell Line	HuLEC-1	HuLEC-1 cells	Not Applicable		YES	2022.04.19	Taylor	
4166	EXP_4064	6899	2324	TBX1	FLT4	20439995	TF-Reporter	Cell Line	CLO:0007017	JEG-3 cells	Not Applicable		YES	2022.04.19	Taylor	
4167	EXP_4065	6899	2324	TBX1	FLT4	20439995	TF-DNA Binding	Cell Line	CLO:0004307	HUVEC	Not Applicable		YES	2022.04.19	Taylor	
4168	EXP_4066	3054	5933	HCFC1	RBL1	20622854	TF-DNA Binding	Cell Line	CLO:0003684	HeLa cells	Not Applicable		YES	2022.04.20	Taylor	
4169	EXP_4067	3054	993	HCFC1	CDC25A	20622854	TF-DNA Binding	Cell Line	CLO:0003684	HeLa cells	Not Applicable		YES	2022.04.20	Taylor	
4170	EXP_4068	3054	898	HCFC1	CCNE1	20622854	TF-DNA Binding	Cell Line	CLO:0003684	HeLa cells	Not Applicable		YES	2022.04.20	Taylor	
4171	EXP_4069	3054	1869	HCFC1	E2F1	20622854	TF-DNA Binding	Cell Line	CLO:0003684	HeLa cells	Not Applicable		YES	2022.04.20	Taylor	
4172	EXP_4070	9739	5933	SETD1A	RBL1	20622854	TF-DNA Binding	Cell Line	CLO:0003684	HeLa cells	Not Applicable		YES	2022.04.20	Taylor	
4173	EXP_4071	9739	993	SETD1A	CDC25A	20622854	TF-DNA Binding	Cell Line	CLO:0003684	HeLa cells	Not Applicable		YES	2022.04.20	Taylor	
4174	EXP_4072	9739	898	SETD1A	CCNE1	20622854	TF-DNA Binding	Cell Line	CLO:0003684	HeLa cells	Not Applicable		YES	2022.04.20	Taylor	
4175	EXP_4073	9739	1869	SETD1A	E2F1	20622854	TF-DNA Binding	Cell Line	CLO:0003684	HeLa cells	Not Applicable		YES	2022.04.20	Taylor	
4176	EXP_4074	59016	230899	Thap11	Nppa	29117561	TF Perturbation	Primary Tissue	UBERON:0000948	heart	P42		YES	2022.04.20	Taylor	
4177	EXP_4075	59016	18158	Thap11	Nppb	29117561	TF Perturbation	Primary Tissue	UBERON:0000948	heart	P42		YES	2022.04.20	Taylor	
4178	EXP_4076	59016	140781	Thap11	Myh7	29117561	TF Perturbation	Primary Tissue	UBERON:0000948	heart	P42		YES	2022.04.20	Taylor	
4179	EXP_4077	59016	11459	Thap11	Acta1	29117561	TF Perturbation	Primary Tissue	UBERON:0000948	heart	P42		YES	2022.04.20	Taylor	
4180	EXP_4078	59016	21345	Thap11	Tagln	29117561	TF Perturbation	Primary Tissue	UBERON:0000948	heart	P42		YES	2022.04.20	Taylor	
4181	EXP_4079	59016	11475	Thap11	Acta2	29117561	TF Perturbation	Primary Tissue	UBERON:0000948	heart	P42		YES	2022.04.20	Taylor	
4182	EXP_4080	59016	11461	Thap11	Actb	29117561	TF Perturbation	Primary Tissue	UBERON:0000948	heart	P42		YES	2022.04.20	Taylor	
4183	EXP_4081	59016	57246	Thap11	Tbx20	29117561	TF Perturbation	Primary Tissue	UBERON:0004125	myocardial compact layer	E11.5		YES	2022.04.20	Taylor	
4184	EXP_4082	59016	12154	Thap11	Bmp10	29117561	TF Perturbation	Primary Tissue	UBERON:0004124	myocardial trabecular layer	E11.5		YES	2022.04.20	Taylor	
4185	EXP_4083	59016	14613	Thap11	Gja5	29117561	TF Perturbation	Primary Tissue	UBERON:0004124	myocardial trabecular layer	E11.5		YES	2022.04.20	Taylor	
4186	EXP_4084	59016	20563	Thap11	Slit2	29117561	TF Perturbation	Primary Tissue	UBERON:0004124	myocardial trabecular layer	E11.5		YES	2022.04.20	Taylor	
4187	EXP_4085	59016	211323	Thap11	Nrg1	29117561	TF Perturbation	Primary Tissue	UBERON:0000948	heart	E9.5		YES	2022.04.20	Taylor	
4188	EXP_4086	59016	13642	Thap11	Efnb2	29117561	TF Perturbation	Primary Tissue	UBERON:0000948	heart	E11.5		YES	2022.04.20	Taylor	
4189	EXP_4087	59016	13869	Thap11	Erbb4	29117561	TF Perturbation	Primary Tissue	UBERON:0000948	heart	E11.5		YES	2022.04.20	Taylor	
